"Gene","ModuleA","pA","p.adjA","coefA","AUCA","ModuleH","pH","p.adjH","coefH","AUCH","ARank","HRank","RankSum"
"AQP9","M5",0.000249340643327613,0.0242636556779335,-1.04631688600025,0.850649350649351,"M5",0.219639573975087,0.611317352230465,-0.0203812617621741,0.66974358974359,14961,14940.5,29901.5
"PAPPA","unassigned",0.000315281458604476,0.0242636556779335,-11.1656206486872,0.912337662337662,"unassigned",0.00506688226133795,0.166774690535059,-0.896164978230079,0.659145299145299,15053,14840.5,29893.5
"NRCAM","unassigned",0.000803823836979032,0.0289834958333574,-4.68237892864085,0.843073593073593,"unassigned",0.0350886946057188,0.313720327869096,-0.40156457200309,0.66974358974359,14934,14940.5,29874.5
"G0S2","M1",0.00010165635776714,0.0242636556779335,-1.17078669069822,0.836580086580087,"M1",0.437875872641103,0.77323640495293,-0.00405609605792176,0.672136752136752,14904.5,14968.5,29873
"PLAU","M1",0.000112489051172959,0.0242636556779335,-1.16058592168911,0.826839826839827,"M1",0.000221647242178826,0.120872623709982,-0.0195512301041972,0.683589743589744,14847,15021,29868
"VNN2","M6",0.000279345115775226,0.0242636556779335,-1.87608271846244,0.857142857142857,"M6",0.0493165808640326,0.352588663375003,-0.0446888909230846,0.660512820512821,14988,14864,29852
"CSF3R","M5",0.000466715932170205,0.0249629646379788,-1.56160671301342,0.835497835497836,"M5",0.0506775790302502,0.356491248840472,-0.0162333305483924,0.67042735042735,14896,14949.5,29845.5
"MCAM","M8",0.000487826928193495,0.0251574746018213,-5.02460436348423,0.827922077922078,"M8",0.000963351078687235,0.120872623709982,-0.0633633750838603,0.673846153846154,14853,14976,29829
"CD93","M2",0.000213493579736668,0.0242636556779335,-2.38913239579725,0.848484848484849,"M2",0.0112812269229048,0.208069696980097,-0.0802083334621158,0.662564102564103,14948,14878.5,29826.5
"PI15","M20",0.000190199938426976,0.0242636556779335,-1.42416836473287,0.854978354978355,"M20",0.171264218102002,0.557197596432719,-0.0311001808197317,0.65965811965812,14973.5,14853,29826.5
"FJX1","M4",0.000185593252397441,0.0242636556779335,-4.43221771035348,0.877705627705628,"M4",0.00373665494227095,0.157984296232163,-0.458992157235909,0.655042735042735,15032,14793.5,29825.5
"PDPN","M5",0.000106509579502661,0.0242636556779335,-4.21776094667345,0.862554112554113,"M5",0.00343625281868554,0.15714822428277,-0.0462765293003894,0.656581196581197,15007,14815,29822
"FPR2","M5",0.00210338113098214,0.0404021039159709,-1.65097799098586,0.819264069264069,"M5",0.145469802607292,0.528713436577403,-0.0430517199193289,0.68051282051282,14812,15009,29821
"FKBP11","unassigned",0.000388894492275723,0.0243014715877238,-3.47499592500843,0.838744588744589,"unassigned",0.000453128481876434,0.120872623709982,-0.0217487466137507,0.664102564102564,14916,14890.5,29806.5
"FCGR3B","M5",0.000219711191462221,0.0242636556779335,-1.11391290438003,0.853896103896104,"M5",0.324428347590115,0.698914368322693,-0.0113571707465798,0.658803418803419,14970,14835,29805
"CXCR2","M5",0.000235349183365317,0.0242636556779335,-1.10644372641459,0.87987012987013,"M5",0.137092296031739,0.518773952044425,-0.0588950966315465,0.652136752136752,15039,14746.5,29785.5
"ADGRF5","M10",0.000223789431990866,0.0242636556779335,-2.18682773033152,0.844155844155844,"M10",0.00178840261257663,0.136758839438457,-0.230883436052555,0.659145299145299,14936,14840.5,29776.5
"CCR1","M5",0.00113960402603677,0.0312478869953942,-1.51489792611627,0.813852813852814,"M5",0.0465846655446438,0.343842406684148,-0.0815272933772088,0.674358974358974,14787.5,14980,29767.5
"CXCL8","M1",9.77486082721992e-05,0.0242636556779335,-0.833693577835836,0.829004329004329,"M1",0.559201028577239,0.834384279999034,-0.00121596609587281,0.666324786324786,14858.5,14908,29766.5
"C5AR1","unassigned",0.000297164730011141,0.0242636556779335,-1.53787176786071,0.851731601731602,"unassigned",0.211117907113639,0.602258046326271,-0.0382215521808246,0.655213675213675,14965.5,14796.5,29762
"SMARCA1","M10",9.56202480142463e-05,0.0242636556779335,-6.63738436493001,0.876623376623377,"M10",0.00452046749482198,0.163550515769688,-0.379504594312684,0.650598290598291,15029.5,14720,29749.5
"BCL2A1","M20",0.000204975469262513,0.0242636556779335,-0.958472928509566,0.823593073593074,"M20",0.171053609382499,0.556920918343718,-0.0186223632692411,0.664957264957265,14831.5,14899,29730.5
"SNAPC1","unassigned",0.000207107152922566,0.0242636556779335,-4.57519114310397,0.854978354978355,"unassigned",0.0036909274304799,0.157984296232163,-0.779829640114671,0.652478632478632,14973.5,14754.5,29728
"KLHL5","M20",0.000142014510999492,0.0242636556779335,-3.66509678364736,0.858225108225108,"M20",0.00605420153626006,0.172339981258843,-0.103325378377004,0.651452991452992,14992,14735,29727
"SLFN11","M20",0.000348484976761379,0.0242636556779335,-2.22872125671568,0.847402597402597,"M20",0.00354316496889171,0.15714822428277,-0.127683383994888,0.653846153846154,14945,14781,29726
"CSF3","M1",0.000281112756667647,0.0242636556779335,-3.18775634512678,0.859307359307359,"M1",0.15142485079228,0.534777890560938,-0.029937389786957,0.651282051282051,14996.5,14729,29725.5
"LOXL2","M4",0.00027549215091462,0.0242636556779335,-5.22362234572198,0.826839826839827,"M4",0.0012494615244806,0.122549058824504,-0.0573481977401105,0.662564102564103,14847,14878.5,29725.5
"LILRB3","M5",0.00034585609840173,0.0242636556779335,-3.96602593542907,0.812770562770563,"M5",0.0491546134717101,0.352588663375003,-0.0431952643024272,0.668547008547009,14779.5,14931.5,29711
"IL1RAP","unassigned",0.000377459946370245,0.0243014715877238,-4.00125353717921,0.807359307359307,"unassigned",0.00254249125481687,0.147739219499363,-0.317567879203883,0.67042735042735,14751.5,14949.5,29701
"IGFBP7","M10",0.000258073468184124,0.0242636556779335,-2.5786214490219,0.808441558441558,"M10",0.00030007746888254,0.120872623709982,-0.0103627750784223,0.67008547008547,14755,14945,29700
"COL4A2","M2",0.000199587570302959,0.0242636556779335,-2.57494792625882,0.856060606060606,"M2",0.00213086706001618,0.143159024079726,-0.0194437998912344,0.650598290598291,14980.5,14718,29698.5
"CCDC3","M10",0.000359306400642784,0.0242636556779335,-2.58278267299389,0.804112554112554,"M10",0.00334975789011208,0.156389617706522,-0.161270041075049,0.672136752136752,14728.5,14968.5,29697
"VGLL3","M20",0.00136410248577212,0.0335887377572937,-4.08924044990475,0.810606060606061,"M20",0.000357860461757091,0.120872623709982,-2.0830858678793,0.667179487179487,14771.5,14917,29688.5
"WISP1","unassigned",0.000446971436239226,0.0246681183179185,-2.53692066218456,0.838744588744589,"unassigned",0.00368213113664157,0.157984296232163,-0.164207319816169,0.653333333333333,14916,14771.5,29687.5
"CXCL6","M5",7.19379198055295e-05,0.0242636556779335,-1.64202076157765,0.922077922077922,"M5",0.00369661475159699,0.157984296232163,-0.0373883326353145,0.645641025641026,15055,14631,29686
"OSM","M5",0.000891482395919838,0.0294369803920096,-1.90636674221397,0.807359307359307,"M5",0.570949417286101,0.841856184514022,-0.0108915682457998,0.668376068376068,14751.5,14929,29680.5
"RHOQ","M20",0.000149650659306912,0.0242636556779335,-3.18038012422722,0.850649350649351,"M20",0.0171567522233159,0.24308221041635,-0.0629752997243087,0.650598290598291,14961,14718,29679
"F2R","M5",0.000277266344695644,0.0242636556779335,-4.60034587532143,0.83008658008658,"M5",0.00204714785398201,0.143159024079726,-0.0726589596816295,0.654358974358974,14867,14785,29652
"ELL2","M4",0.000816418280956071,0.0289834958333574,-2.89733319288046,0.797619047619048,"M4",0.00041677119876667,0.120872623709982,-0.0767410318392016,0.670940170940171,14692,14953.5,29645.5
"GLIPR1","M20",0.000342665974548961,0.0242636556779335,-2.1435809535739,0.844155844155844,"M20",0.00544397610392188,0.169519532509969,-0.089670787213044,0.64974358974359,14937.5,14708,29645.5
"IFNAR2","M6",0.000200123766531881,0.0242636556779335,-5.98473875684314,0.854978354978355,"M6",0.0054416605806299,0.169519532509969,-0.0935627277803763,0.647179487179487,14973.5,14665.5,29639
"CAV2","M9",0.000193646246289356,0.0242636556779335,-3.96229072015058,0.87987012987013,"M9",0.0132986714604195,0.221740348100849,-0.12804882828731,0.643589743589744,15039,14598,29637
"PDE4B","M20",0.00034963393704862,0.0242636556779335,-1.78112884697601,0.80952380952381,"M20",0.0590827188466425,0.37623349427792,-0.0491710617219099,0.661538461538462,14762,14870.5,29632.5
"PIM2","M12",0.000462924198013953,0.0249629646379788,-1.65200298520668,0.79004329004329,"M12",0.000262471238175899,0.120872623709982,-0.0162963351948917,0.67948717948718,14621.5,15004,29625.5
"CHST15","M20",0.000181527970032621,0.0242636556779335,-3.06709555142932,0.838744588744589,"M20",0.00826502926039302,0.187626603399552,-0.123778427217274,0.64957264957265,14916,14707,29623
"ADGRL4","M20",0.000239478115144649,0.0242636556779335,-1.5708119672119,0.829004329004329,"M20",0.0105894776658858,0.205802412167118,-0.187270516571213,0.652478632478632,14858.5,14754.5,29613
"BCAT1","M20",0.000538761624580657,0.025757390860271,-2.05459805565953,0.786796536796537,"M20",0.00275135777613571,0.152068281767449,-0.403427716370097,0.682564102564103,14586.5,15016.5,29603
"BCL6","M3",0.000609469036775512,0.0267451420310442,-1.92990754907846,0.791125541125541,"M3",0.0285322177607057,0.289095224110427,-0.0387006693905239,0.671111111111111,14635,14955,29590
"TLR2","M4",0.00019405773506025,0.0242636556779335,-2.10669577314169,0.848484848484849,"M4",0.0367042067130427,0.318652110442811,-0.133334511272741,0.645982905982906,14948,14639,29587
"LRRC8C","M20",0.000165379837807897,0.0242636556779335,-5.10398778702008,0.837662337662338,"M20",0.00334284244003697,0.156389617706522,-0.437274991259962,0.647521367521368,14910.5,14672.5,29583
"LDLRAD3","M20",0.000262003685195459,0.0242636556779335,-3.91552900425864,0.895021645021645,"M20",0.0329138281214782,0.304153628322658,-0.353831349475746,0.64,15049,14531,29580
"KDR","M20",0.000637016734786712,0.0271534856950141,-3.21906717587755,0.835497835497836,"M20",0.00247298180866346,0.147739219499363,-0.197607864532285,0.647692307692308,14896,14676.5,29572.5
"DENND5A","M20",0.000272143850773239,0.0242636556779335,-2.0522639370414,0.832251082251082,"M20",0.0525674915087899,0.360042393727201,-0.0727600511467449,0.648376068376068,14879,14687.5,29566.5
"SPARC","M2",0.00040065922165788,0.0243014715877238,-1.32963674813525,0.807359307359307,"M2",0.00212438876072036,0.143159024079726,-0.00424826536309892,0.656581196581197,14751.5,14815,29566.5
"RAI14","M20",0.000425431247219471,0.0244967202063835,-1.95679070670773,0.817099567099567,"M20",0.00523866711971518,0.168935968001444,-0.139636845963828,0.652991452991453,14801.5,14764.5,29566
"CHN1","M20",0.000248525773913378,0.0242636556779335,-1.73200554487996,0.821428571428571,"M20",0.0271310374084391,0.284819068060454,-0.159098148825549,0.651623931623932,14821.5,14738,29559.5
"MMP10","unassigned",0.000416892202189029,0.0244967202063835,-0.725213740028196,0.795454545454545,"unassigned",0.00137955699800899,0.122988546239586,-0.0360934030803166,0.663247863247863,14675.5,14883,29558.5
"HCAR3","M5",0.000545263299280907,0.0258231455822893,-0.627238987782066,0.801948051948052,"M5",0.416145523724276,0.761353677506114,-0.0154514124706341,0.658974358974359,14718,14837.5,29555.5
"MAP4K4","M3",0.000116045337686343,0.0242636556779335,-4.03066475766554,0.840909090909091,"M3",0.00876066005819047,0.190702908088782,-0.0806065725176773,0.645470085470085,14927,14626.5,29553.5
"SLC11A1","unassigned",0.000841202414929382,0.029329962269971,-6.54101964247617,0.79004329004329,"unassigned",0.288766629674912,0.67203100048496,-0.0220986563141731,0.668547008547009,14621.5,14931.5,29553
"STC1","M1",0.000140776831516396,0.0242636556779335,-1.79795785998811,0.841991341991342,"M1",0.22830818752485,0.61852631339404,-0.0485118687309636,0.644444444444444,14931.5,14610.5,29542
"CSGALNACT2","M20",0.000316569998002006,0.0242636556779335,-2.93239610429246,0.818181818181818,"M20",0.0120979044438737,0.213749985490126,-0.143783664839866,0.651452991452991,14807.5,14733,29540.5
"KCNJ15","unassigned",0.00179877425803657,0.0384414678052408,-3.01440357105104,0.810606060606061,"unassigned",0.122690907809833,0.498319458666265,-0.112116063687671,0.653333333333333,14768.5,14771.5,29540
"PLEK","M6",0.000919441373019007,0.0298183368169401,-0.979641055348311,0.797619047619048,"M6",0.29130986229464,0.674077577474286,-0.00593221121505088,0.659487179487179,14692,14848,29540
"TRPM6","M24",0.000190896201551119,0.0242636556779335,1.98454203983669,0.824675324675325,"M24",0.001827777800245,0.138575239120284,0.23226719433262,0.649230769230769,14837.5,14699.5,29537
"STEAP4","M2",0.00166231125405614,0.0370872251277292,-1.92796265583058,0.835497835497836,"M2",0.00689885610422318,0.174327046379571,-0.14475478317292,0.645470085470085,14896,14626.5,29522.5
"IL6","M1",0.000125724235366771,0.0242636556779335,-1.07397748517505,0.833333333333333,"M1",0.829556506000837,0.946141863356296,-0.00308081999144192,0.645811965811966,14884.5,14635,29519.5
"COL12A1","M2",0.000182202693186767,0.0242636556779335,-2.40431526186752,0.856060606060606,"M2",0.00747513635852819,0.180185318120447,-0.0680005435746925,0.64,14980.5,14531,29511.5
"THBD","M1",0.000185317501906345,0.0242636556779335,-3.98213861700827,0.888528138528139,"M1",0.0133930138588278,0.222477021413356,-0.130015426750216,0.637094017094017,15048,14454,29502
"SLC2A3","M1",0.000132142955569916,0.0242636556779335,-1.9344599097373,0.863636363636364,"M1",0.349299812330274,0.719672418941245,-0.0123112182098738,0.638632478632479,15010.5,14489,29499.5
"PRR15","M20",0.000746347673816269,0.0282874760517014,2.10799093364915,0.786796536796537,"M20",0.00067215109870603,0.120872623709982,0.040874843430207,0.666324786324786,14586.5,14908,29494.5
"CDX2","M20",0.000767424652234074,0.0285028657020134,2.22670651568476,0.796536796536797,"M20",0.000657854037631207,0.120872623709982,0.0247175179210722,0.655726495726496,14685.5,14805,29490.5
"LILRA6","M5",0.000866768538435091,0.0294369803920096,-3.44567230498868,0.777056277056277,"M5",0.128737172456114,0.507115749244378,-0.0877497670726383,0.674444444444444,14494.5,14982,29476.5
"IL1B","M1",0.000419821804667845,0.0244967202063835,-0.852960774191084,0.787878787878788,"M1",0.581045207805155,0.847723933525597,-0.00120235100653449,0.662393162393162,14598.5,14875.5,29474
"ZNF57","unassigned",0.000513905652729561,0.0256610222596294,2.5444294510405,0.786796536796537,"unassigned",0.000559078398152968,0.120872623709982,0.493393693131387,0.663418803418803,14586.5,14885.5,29472
"HGF","unassigned",0.000498871799350045,0.0253332209661755,-7.29627163352451,0.909090909090909,"unassigned",0.0474162986043738,0.347034881823513,-0.125431179176489,0.635213675213675,15052,14415,29467
"DRAM1","unassigned",0.00121471334212293,0.0323903828700089,-2.0296451886452,0.782467532467532,"unassigned",0.00126726176350947,0.122855141783724,-0.117669348091522,0.666495726495727,14544,14911,29455
"TRPA1","unassigned",0.00114033232470953,0.0312478869953942,-2.84190113396452,0.773809523809524,"unassigned",0.00210556131967487,0.143159024079726,-0.0824363284611982,0.674017094017094,14459,14978,29437
"ERGIC2","unassigned",0.000679355016115299,0.0277845408820489,-7.61029768020043,0.793290043290043,"unassigned",0.00136675709509507,0.122988546239586,-0.0811615227230947,0.653675213675214,14658,14777,29435
"ZEB1","M20",0.000330167560338369,0.0242636556779335,-3.55413690964613,0.822510822510823,"M20",0.00278663833182816,0.153058051532394,-0.250246673571392,0.644358974358974,14827,14608,29435
"CXCL1","M20",0.00372860609915702,0.0516260962444021,-0.725417452217044,0.770562770562771,"M20",0.00206442446440412,0.143159024079726,-0.00355655091340782,0.678632478632479,14429.5,15001,29430.5
"TNFRSF10C","M20",0.00111357758806437,0.0310557834799016,-2.7951382105045,0.78030303030303,"M20",0.167211566878521,0.551983555084002,-0.0668223709448552,0.664273504273504,14531.5,14893.5,29425
"GLT1D1","M5",0.00234761283357862,0.04234587415064,-2.58758357681264,0.766233766233766,"M5",0.0412960025439546,0.330403463511828,-0.481990070214715,0.685470085470085,14384,15024.5,29408.5
"MPDZ","M10",0.00139399711931951,0.0338785826231723,-4.17459385735106,0.811688311688312,"M10",0.00637378325369951,0.174327046379571,-0.492578183080684,0.645470085470085,14774.5,14626.5,29401
"NAMPT","M1",0.00112039190738665,0.031080501430837,-1.32355384141776,0.766233766233766,"M1",0.0254837121399017,0.279763981380622,-0.00416986902717357,0.682564102564103,14384,15016.5,29400.5
"STX11","M20",0.000277006023721851,0.0242636556779335,-3.60470197952855,0.840909090909091,"M20",0.0423008934521046,0.33324162998836,-0.174325265726371,0.637948717948718,14927,14469.5,29396.5
"DYSF","M10",0.000664389660235607,0.0276918124302658,-3.18130003944892,0.79004329004329,"M10",0.0217450900341333,0.259959327692425,-0.130044908374908,0.653504273504274,14621.5,14773.5,29395
"CALD1","M10",0.00047924025090848,0.0250430893904966,-4.20207390998793,0.801948051948052,"M10",0.00346098316614164,0.15714822428277,-0.0297687795613583,0.647692307692308,14718,14676.5,29394.5
"TNFRSF11B","unassigned",0.000756061994222877,0.0283155961087777,-2.16315447756193,0.853896103896104,"unassigned",0.255663963966111,0.642581789014589,-0.0255837407312405,0.635555555555556,14970,14423,29393
"FFAR2","unassigned",0.000937604712318712,0.0300358136864786,-1.11668154551892,0.82034632034632,"unassigned",0.205300813360665,0.595642897721949,-0.0358944355628392,0.641538461538462,14817,14564.5,29381.5
"ARNTL2","M5",0.000377264020653722,0.0243014715877238,-2.14326288937546,0.79004329004329,"M5",0.00503204877510266,0.166713687432919,-0.145932791787663,0.652307692307692,14621.5,14750,29371.5
"CTSL","unassigned",0.000634632606411366,0.0271534856950141,-1.89933872001611,0.784632034632035,"unassigned",0.013800427936813,0.225030691201286,-0.0141610925264703,0.655897435897436,14564,14807.5,29371.5
"EDNRA","M2",0.00111679759142905,0.031080501430837,-2.64626296629599,0.794372294372294,"M2",0.00262396392627,0.149229211161954,-0.283634317176894,0.649230769230769,14670,14699.5,29369.5
"COL6A3","M20",0.000147228821234815,0.0242636556779335,-1.29014444291585,0.827922077922078,"M20",0.00169349756398524,0.133530401256277,-0.0232386021331503,0.639316239316239,14853,14511.5,29364.5
"OSMR","M20",0.000849143415828411,0.029329962269971,-1.69510363029047,0.78030303030303,"M20",0.00402348741911429,0.158717364169306,-0.0918155913668268,0.657435897435897,14531.5,14821.5,29353
"PFKFB3","M1",0.00193307686393352,0.0392380630009038,-1.03893207316227,0.75974025974026,"M1",0.00293753058386723,0.15460071595437,-0.0263757638481008,0.693504273504273,14306,15039,29345
"DLC1","M10",0.00082736280940794,0.0289834958333574,-3.75900237743454,0.764069264069264,"M10",0.000670336437965978,0.120872623709982,-0.240160070927053,0.675384615384615,14356,14987.5,29343.5
"USP2","unassigned",0.00289998659289643,0.0464499889202322,2.83746887611207,0.75974025974026,"unassigned",0.000328776946355674,0.120872623709982,0.220215173568516,0.691880341880342,14306,15036,29342
"FILIP1L","M20",0.000898324787854576,0.0294369803920096,-2.79859107629608,0.784632034632035,"M20",0.00245111494396198,0.147739219499363,-0.0581484422110538,0.652991452991453,14569.5,14764.5,29334
"CALU","M2",0.000985457185560174,0.0302139161446833,-2.2377188580626,0.777056277056277,"M2",0.00652067146434339,0.174327046379571,-0.0293105685157247,0.657094017094017,14488.5,14819,29307.5
"PLCD1","M16",0.00375295062166312,0.0517098940823193,2.91557911688638,0.756493506493507,"M16",0.000116961892801454,0.120872623709982,0.191373660654214,0.688717948717949,14274,15032,29306
"RHOJ","M4",0.00113131416199651,0.0311927923898782,-5.6009360274233,0.83982683982684,"M4",0.0184199301750145,0.245803101257116,-0.23406396915438,0.634017094017094,14921.5,14378,29299.5
"THY1","M4",0.00132802960498001,0.0331945104028542,-1.94927375708654,0.766233766233766,"M4",0.00373254489509736,0.157984296232163,-0.0280344381870124,0.667008547008547,14384,14915.5,29299.5
"SLC26A3","M16",0.0010545992332795,0.0307822765728323,1.2226107056441,0.764069264069264,"M16",0.000963001813418412,0.120872623709982,0.0024916098519077,0.669059829059829,14362.5,14935,29297.5
"WWTR1","M10",0.00010855933865275,0.0242636556779335,-5.10095284046046,0.874458874458874,"M10",0.0052840681811137,0.168935968001444,-0.161876241060843,0.62991452991453,15026,14270.5,29296.5
"FCAR","unassigned",0.00468510782821672,0.0580252449055282,-4.89859316257574,0.755411255411255,"unassigned",0.385894625039622,0.743717697402731,-0.0516179255889647,0.689230769230769,14262.5,15033,29295.5
"MMP1","M5",0.00012709871943372,0.0242636556779335,-0.868468514788758,0.843073593073593,"M5",0.20162823677091,0.592237558058406,-0.00222699862796119,0.633504273504274,14934,14359,29293
"TLR4","unassigned",0.000958958678072189,0.0302074256900162,-1.8331565545419,0.777056277056277,"unassigned",0.0311410213776758,0.299500866535932,-0.103033252342034,0.655213675213675,14494.5,14796.5,29291
"VASN","M2",0.000191155376000427,0.0242636556779335,-5.50615677676532,0.848484848484849,"M2",0.0127098937027444,0.216397528004212,-0.180847696914882,0.632649572649573,14948,14337,29285
"ADAMTS12","unassigned",0.000960246223218776,0.0302074256900162,-4.67362345413716,0.784632034632035,"unassigned",0.00302808698261705,0.15460071595437,-0.946610834134698,0.65008547008547,14569.5,14712.5,29282
"WNT5A","M5",0.000130334350852794,0.0242636556779335,-1.38729959553091,0.844155844155844,"M5",0.0107720263828769,0.205802412167118,-0.0790562930046799,0.632478632478632,14937.5,14334,29271.5
"STAP2","M20",0.000822078984588829,0.0289834958333574,2.97553339419306,0.795454545454545,"M20",0.00190208726241345,0.139022664498356,0.027676547709374,0.643076923076923,14675.5,14590.5,29266
"FCGR2A","M5",0.000104143889345727,0.0242636556779335,-3.11783986202197,0.856060606060606,"M5",0.125975498704636,0.503585573956674,-0.00974775034703439,0.630598290598291,14980.5,14283.5,29264
"ENG","M2",0.000255728549031535,0.0242636556779335,-5.2990147665587,0.825757575757576,"M2",0.0200003574491272,0.251649887592174,-0.0280979729541162,0.635384615384615,14843.5,14420,29263.5
"ITGA5","M1",0.000224891867158558,0.0242636556779335,-3.24564074486861,0.875541125541126,"M1",0.0563674895317981,0.370222738461992,-0.0286601140651934,0.628888888888889,15027,14233.5,29260.5
"LINC00888","M20",0.000334659097392553,0.0242636556779335,-3.71074546146198,0.831168831168831,"M20",0.00426685305710127,0.162442575291918,-0.730527557832059,0.634188034188034,14873.5,14384.5,29258
"SH3RF3","M2",0.00249147253488993,0.0434387336997478,-3.02571483900654,0.761904761904762,"M2",0.00200705429107766,0.142487697171398,-0.727505219350045,0.667350427350427,14327,14921,29248
"LILRA2","M5",0.000230370079066025,0.0242636556779335,-5.84636000852029,0.861471861471861,"M5",0.404097564143402,0.754893579870751,-0.064357008918234,0.629059829059829,15003.5,14239,29242.5
"VEGFC","M20",0.000723919050877052,0.0280161653293833,-2.2294099350366,0.793290043290043,"M20",0.00404375457160467,0.158854687374564,-0.74639867057387,0.642735042735043,14658,14580,29238
"ATP8B2","M20",0.000306076416764452,0.0242636556779335,-2.98492689634908,0.80952380952381,"M20",0.0120646942651108,0.213749985490126,-0.154455074860729,0.637777777777778,14762,14467,29229
"NRIP3","M14",0.00125064268995715,0.0327310463732713,-4.22571276386689,0.770562770562771,"M14",0.00387675384872176,0.158717364169306,-2.10836753066954,0.655384615384615,14429.5,14799,29228.5
"ADAMTS2","M20",0.00194387041523515,0.0392380630009038,-3.03449639934439,0.771645021645022,"M20",0.00115810785124744,0.121416646649503,-0.212711065570326,0.653675213675214,14443,14777,29220
"TMEM158","M24",0.000345008684152505,0.0242636556779335,-1.09528934244533,0.79978354978355,"M24",0.022637981702556,0.264223969332267,-0.1081845868551,0.639230769230769,14702,14508,29210
"HECW2","unassigned",0.00305719579784195,0.0476837772941276,-4.67016386050945,0.75,"unassigned",0.000101750953963064,0.120872623709982,-1.3433155448173,0.687179487179487,14172.5,15028,29200.5
"TUBB6","M10",0.000171188562424149,0.0242636556779335,-1.97309334708865,0.848484848484849,"M10",0.012013834633368,0.213749985490126,-0.0629177296299908,0.629401709401709,14948,14252.5,29200.5
"FGR","M6",0.000299246749485644,0.0242636556779335,-1.59851623806304,0.813852813852814,"M6",0.0569758773176774,0.371687674882235,-0.0468252935661113,0.635042735042735,14787.5,14409.5,29197
"FLT1","M10",0.000149456645468102,0.0242636556779335,-6.17824649866148,0.856060606060606,"M10",0.0142484035933043,0.227733063201115,-0.15138182313495,0.628205128205128,14980.5,14209,29189.5
"MAPKAPK2","M6",0.00165396533553876,0.0370060039298565,-4.2343813727759,0.752164502164502,"M6",0.0030248743907801,0.15460071595437,-0.0423886851538004,0.674188034188034,14207,14979,29186
"ELK3","M20",0.000355812706341169,0.0242636556779335,-3.49049553710803,0.825757575757576,"M20",0.0170893171821877,0.242545260903353,-0.0913046641977209,0.632820512820513,14843.5,14341.5,29185
"ACSL1","M4",0.00166793704012749,0.0371074705858065,-1.12679605990373,0.756493506493506,"M4",0.0901925521752686,0.439945541683109,-0.0215843972412432,0.666495726495727,14271.5,14911,29182.5
"HAPLN3","M20",0.000863333388900373,0.0294369803920096,-3.66407184086869,0.775974025974026,"M20",0.00319496923493421,0.156339549865588,-0.0870392474919363,0.649230769230769,14482.5,14699.5,29182
"TXNDC15","M20",0.00024258399713251,0.0242636556779335,-5.20259572024413,0.852813852813853,"M20",0.00621101382299471,0.173713554980439,-0.0624894719955896,0.628205128205128,14968,14209,29177
"MNDA","M5",0.000118103674808916,0.0242636556779335,-1.06680895261544,0.858225108225108,"M5",0.229642499946479,0.619213410299639,-0.0210500748070038,0.626837606837607,14992,14174,29166
"PHLDA1","M1",0.000581539228591462,0.0265743142557613,-1.24399960369606,0.762987012987013,"M1",0.00354091988578217,0.15714822428277,-0.0521053147643436,0.657094017094017,14345.5,14817.5,29163
"ECSCR","M20",0.00133791289846034,0.0332975189555107,-2.65023355717804,0.804112554112554,"M20",0.0563858767445072,0.370222738461992,-0.0979695484933376,0.635384615384615,14728.5,14420,29148.5
"DCUN1D3","M1",0.00112523217886098,0.0311598185586344,-4.86773659650506,0.778138528138528,"M1",0.0212908167868058,0.258727101089734,-0.46466927190875,0.645982905982906,14506,14639,29145
"VCAN","M2",9.84940432828698e-05,0.0242636556779335,-1.97402313137961,0.873376623376623,"M2",0.024323402894217,0.27433025476561,-0.0597915153086903,0.625128205128205,15025,14118.5,29143.5
"LILRA5","M5",0.00194773354428109,0.0392380630009038,-3.62746117792219,0.773809523809524,"M5",0.158558693092187,0.542267920222218,-0.0358355899565729,0.646666666666667,14459,14658.5,29117.5
"PPARGC1A","M24",0.000742297692067791,0.0282241626993001,2.77118845511591,0.786796536796537,"M24",0.000958730397477718,0.120872623709982,0.377526721278876,0.64,14586.5,14531,29117.5
"AGFG2","unassigned",0.00082262953031566,0.0289834958333574,8.19693902342143,0.793290043290043,"unassigned",0.00190270026370336,0.139022664498356,0.119850474648295,0.637264957264957,14658,14456.5,29114.5
"COL15A1","M2",0.000193423851674818,0.0242636556779335,-1.27499771257445,0.8495670995671,"M2",0.016679764269843,0.240213580510627,-0.0473995536070279,0.626324786324786,14955,14159,29114
"ADAM19","M6",0.00131953727579265,0.0331945104028542,-2.95038245761392,0.78030303030303,"M6",0.0282545432991965,0.288082673948877,-0.09407720923851,0.642735042735043,14531.5,14582,29113.5
"LCP2","M7",0.000427143381202309,0.0244967202063835,-2.59649325470674,0.829004329004329,"M7",0.0670776703276828,0.394963474704089,-0.0209488766681468,0.629401709401709,14858.5,14252.5,29111
"TM4SF18","unassigned",0.00064603403268314,0.0274508304346354,-2.72162373125142,0.793290043290043,"unassigned",0.00414100088729787,0.159958481183272,-0.438860864515947,0.636752136752137,14658,14446,29104
"MSANTD3","unassigned",0.000106943925073785,0.0242636556779335,-4.33257250980447,0.854978354978355,"unassigned",0.0156888235920592,0.232721922530704,-0.266318127461245,0.625299145299145,14973.5,14123.5,29097
